folio;folio_integrante;resultado_ent1;resultado_ent2;resultado_ent3;resultado_ent4;entidad;desc_ent;municipio;desc_mun;region;edad;sexo;peso_tortilla_maiz;peso_tortilla_trigo;consumo_semejante;ponderador;estrato;estrato_seleccion;upm;grupo
2022_11020325;2022_11020325_06;1;0;0;0;11;11 GUANAJUATO;20;020 LEÓN;Centro Norte;4;Mujer;33.0;;Igual;6038.87913016711;Rural  ( <2500 Hab );111;1102000000035;Preescolares
2022_11020325;2022_11020325_07;1;0;0;0;11;11 GUANAJUATO;20;020 LEÓN;Centro Norte;2;Mujer;;;Igual;6038.87913016711;Rural  ( <2500 Hab );111;1102000000035;Preescolares
2022_11020348;2022_11020348_06;1;0;0;0;11;11 GUANAJUATO;20;020 LEÓN;Centro Norte;4;Hombre;999.9;;Igual;8848.83998324342;Rural  ( <2500 Hab );111;1102000000035;Preescolares
2022_11023020;2022_11023020_03;1;0;0;0;11;11 GUANAJUATO;23;023 PÉNJAMO;Centro Norte;3;Hombre;36.0;30.0;Igual;13166.3931745518;Urbano ( 2500-99,999 Hab);112;1102300010291;Preescolares
2022_11023026;2022_11023026_05;1;0;0;0;11;11 GUANAJUATO;23;023 PÉNJAMO;Centro Norte;2;Hombre;24.0;;Menor;27907.487859223;Urbano ( 2500-99,999 Hab);112;1102300010291;Preescolares
2022_11027072;2022_11027072_08;1;0;0;0;11;11 GUANAJUATO;27;027 SALAMANCA;Centro Norte;2;Hombre;22.0;;Igual;9320.0100108145;Urbano ( 2500-99,999 Hab);112;1102701610394;Preescolares
2022_11027072;2022_11027072_09;1;0;0;0;11;11 GUANAJUATO;27;027 SALAMANCA;Centro Norte;1;Mujer;22.0;;Igual;8669.90140339063;Urbano ( 2500-99,999 Hab);112;1102701610394;Preescolares
2022_11030055;2022_11030055_02;1;0;0;0;11;11 GUANAJUATO;30;030 SAN FELIPE;Centro Norte;2;Hombre;47.0;;Menor;6958.11565877698;Rural  ( <2500 Hab );111;1103000000243;Preescolares
2022_11030055;2022_11030055_03;1;0;0;0;11;11 GUANAJUATO;30;030 SAN FELIPE;Centro Norte;2;Mujer;42.0;;Menor;7814.80483916055;Rural  ( <2500 Hab );111;1103000000243;Preescolares
2022_11032023;2022_11032023_05;1;0;0;0;11;11 GUANAJUATO;32;032 SAN JOSÉ ITURBIDE;Centro Norte;4;Hombre;36.0;;Igual;14013.9433512919;Rural  ( <2500 Hab );111;1103200000017;Preescolares
2022_11033025;2022_11033025_04;1;0;0;0;11;11 GUANAJUATO;33;033 SAN LUIS DE LA PAZ;Centro Norte;2;Mujer;0.0;;Igual;10797.1206138022;Urbano ( 2500-99,999 Hab);112;1103300010160;Preescolares
2022_11037006;2022_11037006_04;1;0;0;0;11;11 GUANAJUATO;37;037 SILAO DE LA VICTORIA;Centro Norte;2;Hombre;30.0;999.0;Igual;7568.10402409916;Urbano ( 2500-99,999 Hab);112;1103700010225;Preescolares
2022_11037054;2022_11037054_05;1;0;0;0;11;11 GUANAJUATO;37;037 SILAO DE LA VICTORIA;Centro Norte;4;Mujer;28.0;999.0;Mayor;8125.76419595;Rural  ( <2500 Hab );111;1103700000136;Preescolares
2022_11037062;2022_11037062_05;1;0;0;0;11;11 GUANAJUATO;37;037 SILAO DE LA VICTORIA;Centro Norte;1;Mujer;24.0;;Mayor;8125.76419595;Rural  ( <2500 Hab );111;1103700000136;Preescolares
2022_11042014;2022_11042014_04;1;0;0;0;11;11 GUANAJUATO;42;042 VALLE DE SANTIAGO;Centro Norte;2;Hombre;30.0;;Igual;10515.6044515592;Rural  ( <2500 Hab );111;1104200000070;Preescolares
2022_11044007;2022_11044007_04;1;0;0;0;11;11 GUANAJUATO;44;044 VILLAGRÁN;Centro Norte;3;Mujer;19.0;;Igual;20311.2337630614;Urbano ( 2500-99,999 Hab);112;1104400430145;Preescolares
2022_12001103;2022_12001103_05;1;0;0;0;12;12 GUERRERO;1;001 ACAPULCO DE JUÁREZ;Pacífico Sur;4;Mujer;23.0;;Igual;26264.3063111332;Rural  ( <2500 Hab );121;1200100002045;Preescolares
2022_12001103;2022_12001103_06;1;0;0;0;12;12 GUERRERO;1;001 ACAPULCO DE JUÁREZ;Pacífico Sur;1;Hombre;23.0;;Igual;21836.4679537402;Rural  ( <2500 Hab );121;1200100002045;Preescolares
2022_12007016;2022_12007016_03;1;0;0;0;12;12 GUERRERO;7;007 ARCELIA;Pacífico Sur;4;Hombre;38.0;;Igual;14776.1750758176;Urbano ( 2500-99,999 Hab);122;1200700010447;Preescolares
2022_12007016;2022_12007016_04;1;0;0;0;12;12 GUERRERO;7;007 ARCELIA;Pacífico Sur;1;Mujer;38.0;;Igual;18098.7282628869;Urbano ( 2500-99,999 Hab);122;1200700010447;Preescolares
2022_12007033;2022_12007033_05;1;0;0;0;12;12 GUERRERO;7;007 ARCELIA;Pacífico Sur;2;Hombre;28.0;;Igual;14772.9628638446;Urbano ( 2500-99,999 Hab);122;1200700010447;Preescolares
2022_12032020;2022_12032020_06;1;0;0;0;12;12 GUERRERO;32;032 GENERAL HELIODORO CASTILLO;Pacífico Sur;4;Mujer;37.0;;Igual;17769.2789484204;Urbano ( 2500-99,999 Hab);122;1203200010399;Preescolares
2022_12035001;2022_12035001_04;2;1;0;0;12;12 GUERRERO;35;035 IGUALA DE LA INDEPENDENCIA;Pacífico Sur;2;Hombre;21.0;;Igual;43058.0711889761;Metropolitano (100mil y + Hab);123;1203500010827;Preescolares
2022_12051018;2022_12051018_05;1;0;0;0;12;12 GUERRERO;51;051 QUECHULTENANGO;Pacífico Sur;3;Hombre;47.0;;Igual;11449.8167263727;Rural  ( <2500 Hab );121;1205100000229;Preescolares
2022_12051027;2022_12051027_03;1;0;0;0;12;12 GUERRERO;51;051 QUECHULTENANGO;Pacífico Sur;1;Mujer;48.0;;Igual;16446.7950280806;Rural  ( <2500 Hab );121;1205100000229;Preescolares
2022_12051028;2022_12051028_04;1;0;0;0;12;12 GUERRERO;51;051 QUECHULTENANGO;Pacífico Sur;2;Mujer;43.0;;Igual;16446.7950280806;Rural  ( <2500 Hab );121;1205100000229;Preescolares
2022_12064008;2022_12064008_05;1;0;0;0;12;12 GUERRERO;64;064 TLALCHAPA;Pacífico Sur;4;Hombre;0.0;;Igual;44276.8527227499;Rural  ( <2500 Hab );121;1206400000250;Preescolares
2022_13027019;2022_13027019_03;1;0;0;0;13;13 HIDALGO;27;027 HUEHUETLA;Centro;2;Hombre;35.0;;Mayor;32825.8582226132;Rural  ( <2500 Hab );131;130270000004A;Preescolares
2022_13027042;2022_13027042_05;1;0;0;0;13;13 HIDALGO;27;027 HUEHUETLA;Centro;4;Mujer;24.0;;Igual;24667.1070965795;Rural  ( <2500 Hab );131;130270000004A;Preescolares
2022_13046033;2022_13046033_04;1;0;0;0;13;13 HIDALGO;46;046 SAN FELIPE ORIZATLÁN;Centro;4;Mujer;32.0;;Igual;12893.6665787645;Urbano ( 2500-99,999 Hab);132;1304600270257;Preescolares
2022_13046034;2022_13046034_03;1;0;0;0;13;13 HIDALGO;46;046 SAN FELIPE ORIZATLÁN;Centro;2;Hombre;26.0;;Igual;12963.363979425;Urbano ( 2500-99,999 Hab);132;1304600270257;Preescolares
2022_13057006;2022_13057006_04;1;0;0;0;13;13 HIDALGO;57;057 SINGUILUCAN;Centro;3;Mujer;29.0;;Igual;18576.5200216198;Rural  ( <2500 Hab );131;1305700000049;Preescolares
2022_13057026;2022_13057026_03;1;0;0;0;13;13 HIDALGO;57;057 SINGUILUCAN;Centro;1;Mujer;28.0;;Igual;24069.6481524193;Rural  ( <2500 Hab );131;1305700000049;Preescolares
2022_14093023;2022_14093023_04;1;0;0;0;14;14 JALISCO;93;093 TEPATITLÁN DE MORELOS;Pacífico-Centro;1;Hombre;23.0;;Igual;106707.829096714;Urbano ( 2500-99,999 Hab);142;1409300010124;Preescolares
2022_14097007;2022_14097007_04;1;0;0;0;14;14 JALISCO;97;097 TLAJOMULCO DE ZÚÑIGA;Pacífico-Centro;2;Hombre;23.0;;Igual;80913.3610918221;Urbano ( 2500-99,999 Hab);142;1409700010195;Preescolares
2022_14097012;2022_14097012_05;1;0;0;0;14;14 JALISCO;97;097 TLAJOMULCO DE ZÚÑIGA;Pacífico-Centro;1;Hombre;24.0;;Igual;75726.7507933984;Urbano ( 2500-99,999 Hab);142;1409700010195;Preescolares
2022_14097023;2022_14097023_03;8;1;0;0;14;14 JALISCO;97;097 TLAJOMULCO DE ZÚÑIGA;Pacífico-Centro;4;Mujer;;;Igual;67302.2979333235;Urbano ( 2500-99,999 Hab);142;1409700010195;Preescolares
2022_15033031;2022_15033031_04;1;0;0;0;15;15 MÉXICO;33;033 ECATEPEC DE MORELOS;Cd./Edo México;3;Hombre;22.0;30.0;Igual;106361.2653417;Metropolitano (100mil y + Hab);153;1503300012790;Preescolares
2022_15033057;2022_15033057_06;1;0;0;0;15;15 MÉXICO;33;033 ECATEPEC DE MORELOS;Cd./Edo México;3;Mujer;18.0;;Igual;153629.420955378;Metropolitano (100mil y + Hab);153;1503300013500;Preescolares
2022_15054025;2022_15054025_05;1;0;0;0;15;15 MÉXICO;54;054 METEPEC;Cd./Edo México;4;Mujer;27.0;;Igual;99490.86569644;Urbano ( 2500-99,999 Hab);152;1505400350633;Preescolares
2022_15058014;2022_15058014_05;1;0;0;0;15;15 MÉXICO;58;058 NEZAHUALCÓYOTL;Cd./Edo México;4;Mujer;22.0;;Mayor;70231.163103367;Metropolitano (100mil y + Hab);153;1505800011486;Preescolares
2022_15082009;2022_15082009_07;1;0;0;0;15;15 MÉXICO;82;082 TEJUPILCO;Cd./Edo México;1;Mujer;35.0;;Igual;51589.1431424659;Rural  ( <2500 Hab );151;1508200000248;Preescolares
2022_15082020;2022_15082020_04;1;0;0;0;15;15 MÉXICO;82;082 TEJUPILCO;Cd./Edo México;3;Mujer;0.0;;Igual;40414.5147857938;Rural  ( <2500 Hab );151;1508200000248;Preescolares
2022_15082025;2022_15082025_04;1;0;0;0;15;15 MÉXICO;82;082 TEJUPILCO;Cd./Edo México;1;Hombre;25.0;;Igual;48930.8977153618;Rural  ( <2500 Hab );151;1508200000248;Preescolares
2022_15082031;2022_15082031_04;1;0;0;0;15;15 MÉXICO;82;082 TEJUPILCO;Cd./Edo México;3;Mujer;37.0;;Menor;40414.5147857938;Rural  ( <2500 Hab );151;1508200000248;Preescolares
2022_15106009;2022_15106009_05;1;0;0;0;15;15 MÉXICO;106;106 TOLUCA;Cd./Edo México;2;Mujer;28.0;;Igual;69998.3270878331;Urbano ( 2500-99,999 Hab);152;1510600832727;Preescolares
2022_15106015;2022_15106015_03;2;1;0;0;15;15 MÉXICO;106;106 TOLUCA;Cd./Edo México;2;Mujer;38.0;;Igual;46939.1766932271;Urbano ( 2500-99,999 Hab);152;1510600832727;Preescolares
2022_15109027;2022_15109027_04;1;0;0;0;15;15 MÉXICO;109;109 TULTITLÁN;Cd./Edo México;4;Hombre;27.0;22.0;Menor;202821.981102856;Metropolitano (100mil y + Hab);153;1510900251650;Preescolares
2022_15122009;2022_15122009_06;1;0;0;0;15;15 MÉXICO;122;122 VALLE DE CHALCO SOLIDARIDAD;Cd./Edo México;2;Hombre;22.0;;Igual;107683.454594313;Metropolitano (100mil y + Hab);153;1512200011008;Preescolares
2022_15122021;2022_15122021_09;1;0;0;0;15;15 MÉXICO;122;122 VALLE DE CHALCO SOLIDARIDAD;Cd./Edo México;2;Hombre;22.0;;Igual;143617.6018733;Metropolitano (100mil y + Hab);153;1512200011008;Preescolares
2022_16006001;2022_16006001_03;1;0;0;0;16;16 MICHOACÁN DE OCAMPO;6;006 APATZINGÁN;Pacífico-Centro;1;Mujer;24.0;;Igual;17610.0234899371;Metropolitano (100mil y + Hab);163;1600600010645;Preescolares
2022_16006016;2022_16006016_07;1;0;0;0;16;16 MICHOACÁN DE OCAMPO;6;006 APATZINGÁN;Pacífico-Centro;3;Mujer;24.0;;Igual;22827.8082276963;Metropolitano (100mil y + Hab);163;1600600010645;Preescolares
2022_16015004;2022_16015004_04;1;0;0;0;16;16 MICHOACÁN DE OCAMPO;15;015 COALCOMÁN DE VÁZQUEZ PALLARES;Pacífico-Centro;2;Hombre;30.0;;Menor;64729.4671399782;Urbano ( 2500-99,999 Hab);162;1601500010396;Preescolares
2022_16019021;2022_16019021_09;1;0;0;0;16;16 MICHOACÁN DE OCAMPO;19;019 COTIJA;Pacífico-Centro;1;Mujer;26.0;;Igual;33860.7937298025;Rural  ( <2500 Hab );161;1601900000018;Preescolares
2022_16019021;2022_16019021_10;1;0;0;0;16;16 MICHOACÁN DE OCAMPO;19;019 COTIJA;Pacífico-Centro;1;Hombre;26.0;;Igual;45663.6313783522;Rural  ( <2500 Hab );161;1601900000018;Preescolares
2022_16043002;2022_16043002_04;4;1;0;0;16;16 MICHOACÁN DE OCAMPO;43;043 JACONA;Pacífico-Centro;4;Mujer;35.0;;Igual;25998.9046864444;Urbano ( 2500-99,999 Hab);162;1604300010263;Preescolares
2022_16043002;2022_16043002_05;1;0;0;0;16;16 MICHOACÁN DE OCAMPO;43;043 JACONA;Pacífico-Centro;1;Mujer;35.0;;Igual;25998.9046864444;Urbano ( 2500-99,999 Hab);162;1604300010263;Preescolares
2022_16052027;2022_16052027_06;1;0;0;0;16;16 MICHOACÁN DE OCAMPO;52;052 LÁZARO CÁRDENAS;Pacífico-Centro;2;Mujer;27.0;;Mayor;22619.481943696;Rural  ( <2500 Hab );161;1605200000084;Preescolares
2022_16053011;2022_16053011_05;1;0;0;0;16;16 MICHOACÁN DE OCAMPO;53;053 MORELIA;Pacífico-Centro;3;Hombre;25.0;;Igual;69008.8994073899;Metropolitano (100mil y + Hab);163;1605300010908;Preescolares
2022_16069024;2022_16069024_05;1;0;0;0;16;16 MICHOACÁN DE OCAMPO;69;069 LA PIEDAD;Pacífico-Centro;2;Mujer;27.0;;Igual;70560.5363253792;Urbano ( 2500-99,999 Hab);162;1606900010185;Preescolares
2022_16082018;2022_16082018_03;1;0;0;0;16;16 MICHOACÁN DE OCAMPO;82;082 TACÁMBARO;Pacífico-Centro;4;Hombre;25.0;;Igual;31612.0653474312;Urbano ( 2500-99,999 Hab);162;1608200010416;Preescolares
2022_16082018;2022_16082018_04;1;0;0;0;16;16 MICHOACÁN DE OCAMPO;82;082 TACÁMBARO;Pacífico-Centro;2;Hombre;25.0;;Igual;31612.0653474312;Urbano ( 2500-99,999 Hab);162;1608200010416;Preescolares
2022_17007011;2022_17007011_04;1;0;0;0;17;17 MORELOS;7;007 CUERNAVACA;Pacífico Sur;3;Mujer;20.0;;Igual;11447.8906286663;Metropolitano (100mil y + Hab);173;1700700010562;Preescolares
2022_17024025;2022_17024025_06;1;0;0;0;17;17 MORELOS;24;024 TLALTIZAPÁN DE ZAPATA;Pacífico Sur;2;Hombre;28.0;;Igual;13100.7700509752;Rural  ( <2500 Hab );171;170240000039A;Preescolares
2022_17024026;2022_17024026_05;1;0;0;0;17;17 MORELOS;24;024 TLALTIZAPÁN DE ZAPATA;Pacífico Sur;4;Mujer;25.0;;Menor;15757.2478415217;Rural  ( <2500 Hab );171;170240000039A;Preescolares
2022_17029018;2022_17029018_06;1;0;0;0;17;17 MORELOS;29;029 YAUTEPEC;Pacífico Sur;2;Mujer;;;Igual;11614.80188737;Urbano ( 2500-99,999 Hab);172;1702900030682;Preescolares
2022_17029027;2022_17029027_04;1;0;0;0;17;17 MORELOS;29;029 YAUTEPEC;Pacífico Sur;4;Mujer;0.0;;Igual;17422.202831055;Urbano ( 2500-99,999 Hab);172;1702900030682;Preescolares
2022_17036025;2022_17036025_04;1;0;0;0;17;17 MORELOS;36;036 HUEYAPAN;Pacífico Sur;1;Mujer;34.0;;Menor;9433.90502079744;Urbano ( 2500-99,999 Hab);172;1703600010013;Preescolares
2022_18017061;2022_18017061_08;1;0;0;0;18;18 NAYARIT;17;017 TEPIC;Pacifico-Norte;1;Hombre;23.0;;Igual;15142.8627372452;Metropolitano (100mil y + Hab);183;1801700011523;Preescolares
2022_18017078;2022_18017078_05;1;0;0;0;18;18 NAYARIT;17;017 TEPIC;Pacifico-Norte;3;Mujer;;;Igual;22030.504134361;Rural  ( <2500 Hab );181;1801700000417;Preescolares
2022_18017086;2022_18017086_03;1;0;0;0;18;18 NAYARIT;17;017 TEPIC;Pacifico-Norte;3;Hombre;26.0;;Menor;32069.0568963767;Rural  ( <2500 Hab );181;1801700000417;Preescolares
2022_18017102;2022_18017102_03;1;0;0;0;18;18 NAYARIT;17;017 TEPIC;Pacifico-Norte;3;Mujer;32.0;;Igual;22822.6031006787;Rural  ( <2500 Hab );181;1801700000417;Preescolares
2022_19006004;2022_19006004_06;1;0;0;0;19;19 NUEVO LEÓN;6;006 APODACA;Frontera;2;Mujer;26.0;;Igual;6713.86151566249;Metropolitano (100mil y + Hab);193;1900600010719;Preescolares
2022_19006010;2022_19006010_04;1;0;0;0;19;19 NUEVO LEÓN;6;006 APODACA;Frontera;2;Mujer;0.0;;Mayor;6671.5637651363;Metropolitano (100mil y + Hab);193;1900600010719;Preescolares
2022_19006077;2022_19006077_06;1;0;0;0;19;19 NUEVO LEÓN;6;006 APODACA;Frontera;3;Mujer;26.0;;Igual;11499.9353728457;Metropolitano (100mil y + Hab);193;1900600011401;Preescolares
2022_19018025;2022_19018025_05;1;0;0;0;19;19 NUEVO LEÓN;18;018 GARCÍA;Frontera;4;Mujer;0.0;;Igual;7804.59916640289;Metropolitano (100mil y + Hab);193;1901800010546;Preescolares
2022_19018045;2022_19018045_03;1;0;0;0;19;19 NUEVO LEÓN;18;018 GARCÍA;Frontera;4;Mujer;26.0;0.0;Igual;9961.53342230604;Metropolitano (100mil y + Hab);193;1901800010654;Preescolares
2022_19018053;2022_19018053_05;1;0;0;0;19;19 NUEVO LEÓN;18;018 GARCÍA;Frontera;4;Hombre;0.0;;Igual;11697.0804468713;Metropolitano (100mil y + Hab);193;1901800010654;Preescolares
2022_19018071;2022_19018071_05;1;0;0;0;19;19 NUEVO LEÓN;18;018 GARCÍA;Frontera;4;Mujer;22.0;;Igual;8209.65671371371;Metropolitano (100mil y + Hab);193;1901800010654;Preescolares
2022_19018094;2022_19018094_02;1;0;0;0;19;19 NUEVO LEÓN;18;018 GARCÍA;Frontera;3;Hombre;26.0;;Igual;13009.325448648;Metropolitano (100mil y + Hab);193;1901800011686;Preescolares
2022_19018098;2022_19018098_04;1;0;0;0;19;19 NUEVO LEÓN;18;018 GARCÍA;Frontera;3;Mujer;26.0;;Menor;15410.4828491578;Metropolitano (100mil y + Hab);193;1901800011686;Preescolares
2022_19018113;2022_19018113_06;1;0;0;0;19;19 NUEVO LEÓN;18;018 GARCÍA;Frontera;4;Hombre;23.0;;Igual;33101.8965338418;Urbano ( 2500-99,999 Hab);192;1901800251648;Preescolares
2022_19021086;2022_19021086_03;2;1;0;0;19;19 NUEVO LEÓN;21;021 GENERAL ESCOBEDO;Frontera;2;Mujer;24.9;;Menor;24668.4557322481;Metropolitano (100mil y + Hab);193;1902100011713;Preescolares
2022_19021115;2022_19021115_03;1;0;0;0;19;19 NUEVO LEÓN;21;021 GENERAL ESCOBEDO;Frontera;2;Hombre;25.0;20.0;Menor;8557.04963496928;Urbano ( 2500-99,999 Hab);192;1902101530039;Preescolares
2022_19021118;2022_19021118_05;1;0;0;0;19;19 NUEVO LEÓN;21;021 GENERAL ESCOBEDO;Frontera;2;Mujer;22.0;;Menor;8787.4813176342;Urbano ( 2500-99,999 Hab);192;1902101530039;Preescolares
2022_19021122;2022_19021122_06;1;0;0;0;19;19 NUEVO LEÓN;21;021 GENERAL ESCOBEDO;Frontera;4;Hombre;28.0;;Igual;10282.4302552447;Urbano ( 2500-99,999 Hab);192;1902101530039;Preescolares
2022_19021124;2022_19021124_07;1;0;0;0;19;19 NUEVO LEÓN;21;021 GENERAL ESCOBEDO;Frontera;3;Mujer;23.0;30.0;Igual;8787.4813176342;Urbano ( 2500-99,999 Hab);192;1902101530039;Preescolares
2022_19021124;2022_19021124_08;1;0;0;0;19;19 NUEVO LEÓN;21;021 GENERAL ESCOBEDO;Frontera;1;Mujer;23.0;;Igual;8787.4813176342;Urbano ( 2500-99,999 Hab);192;1902101530039;Preescolares
2022_19021146;2022_19021146_06;1;0;0;0;19;19 NUEVO LEÓN;21;021 GENERAL ESCOBEDO;Frontera;4;Hombre;24.0;26.0;Igual;8829.8245347853;Urbano ( 2500-99,999 Hab);192;1902101530039;Preescolares
2022_19026070;2022_19026070_04;8;1;0;0;19;19 NUEVO LEÓN;26;026 GUADALUPE;Frontera;4;Mujer;25.0;;Igual;9534.68272545772;Metropolitano (100mil y + Hab);193;1902600010590;Preescolares
2022_19026084;2022_19026084_05;2;1;0;0;19;19 NUEVO LEÓN;26;026 GUADALUPE;Frontera;1;Mujer;24.0;;Menor;10197.3769858087;Metropolitano (100mil y + Hab);193;1902600010590;Preescolares
2022_19026096;2022_19026096_04;1;0;0;0;19;19 NUEVO LEÓN;26;026 GUADALUPE;Frontera;4;Hombre;26.0;22.0;Igual;16060.3788016423;Metropolitano (100mil y + Hab);193;1902600011423;Preescolares
2022_19026096;2022_19026096_05;1;0;0;0;19;19 NUEVO LEÓN;26;026 GUADALUPE;Frontera;2;Hombre;26.0;22.0;Igual;16060.3788016423;Metropolitano (100mil y + Hab);193;1902600011423;Preescolares
2022_19031033;2022_19031033_08;1;0;0;0;19;19 NUEVO LEÓN;31;031 JUÁREZ;Frontera;4;Mujer;26.0;999.0;Igual;18541.5194676738;Metropolitano (100mil y + Hab);193;1903100010317;Preescolares
2022_19031064;2022_19031064_06;1;0;0;0;19;19 NUEVO LEÓN;31;031 JUÁREZ;Frontera;4;Mujer;22.0;;Igual;13696.25810852;Metropolitano (100mil y + Hab);193;1903100010586;Preescolares
2022_19031074;2022_19031074_03;1;0;0;0;19;19 NUEVO LEÓN;31;031 JUÁREZ;Frontera;3;Mujer;23.0;;Igual;7886.08339503099;Metropolitano (100mil y + Hab);193;1903100011620;Preescolares
2022_19041030;2022_19041030_03;1;0;0;0;19;19 NUEVO LEÓN;41;041 PESQUERÍA;Frontera;4;Mujer;22.0;;Igual;6825.98995209085;Urbano ( 2500-99,999 Hab);192;1904100010351;Preescolares
2022_19041032;2022_19041032_03;1;0;0;0;19;19 NUEVO LEÓN;41;041 PESQUERÍA;Frontera;2;Mujer;0.0;;Igual;6825.98995209085;Urbano ( 2500-99,999 Hab);192;1904100010351;Preescolares
2022_19044015;2022_19044015_05;1;0;0;0;19;19 NUEVO LEÓN;44;044 SABINAS HIDALGO;Frontera;3;Mujer;26.0;30.0;Mayor;4801.37200372294;Urbano ( 2500-99,999 Hab);192;1904400010264;Preescolares
2022_19046053;2022_19046053_08;1;0;0;0;19;19 NUEVO LEÓN;46;046 SAN NICOLÁS DE LOS GARZA;Frontera;2;Mujer;25.0;999.0;Igual;12565.4706308518;Metropolitano (100mil y + Hab);193;1904600011002;Preescolares
2022_19046053;2022_19046053_09;1;0;0;0;19;19 NUEVO LEÓN;46;046 SAN NICOLÁS DE LOS GARZA;Frontera;1;Hombre;25.0;;Igual;14723.5977652926;Metropolitano (100mil y + Hab);193;1904600011002;Preescolares
2022_19048007;2022_19048007_06;1;0;0;0;19;19 NUEVO LEÓN;48;048 SANTA CATARINA;Frontera;1;Hombre;22.0;;Igual;22337.2739132326;Metropolitano (100mil y + Hab);193;1904800010988;Preescolares
2022_19048060;2022_19048060_04;1;0;0;0;19;19 NUEVO LEÓN;48;048 SANTA CATARINA;Frontera;3;Mujer;26.0;;Igual;9925.84919624574;Metropolitano (100mil y + Hab);193;1904800011168;Preescolares
2022_19049014;2022_19049014_07;1;0;0;0;19;19 NUEVO LEÓN;49;049 SANTIAGO;Frontera;2;Hombre;23.0;;Igual;33101.8965338418;Urbano ( 2500-99,999 Hab);192;1904900010222;Preescolares
2022_20016009;2022_20016009_04;1;0;0;0;20;20 OAXACA;16;016 COICOYÁN DE LAS FLORES;Pacífico Sur;4;Hombre;0.0;;Menor;26404.2328815807;Rural  ( <2500 Hab );201;2001600000031;Preescolares
2022_20039024;2022_20039024_05;1;0;0;0;20;20 OAXACA;39;039 HEROICA CIUDAD DE HUAJUAPAN DE LEÓ;Pacífico Sur;4;Hombre;0.0;;Menor;68729.185819084;Urbano ( 2500-99,999 Hab);202;2003900010568;Preescolares
2022_20076028;2022_20076028_09;1;0;0;0;20;20 OAXACA;76;076 LA REFORMA;Pacífico Sur;3;Mujer;0.0;;Igual;16368.5351398412;Rural  ( <2500 Hab );201;200760000003A;Preescolares
2022_20076030;2022_20076030_05;1;0;0;0;20;20 OAXACA;76;076 LA REFORMA;Pacífico Sur;2;Mujer;0.0;;Igual;16368.5351398412;Rural  ( <2500 Hab );201;200760000003A;Preescolares
2022_20272013;2022_20272013_02;1;0;0;0;20;20 OAXACA;272;272 SAN MIGUEL PANIXTLAHUACA;Pacífico Sur;2;Mujer;0.0;;Igual;14253.2992940406;Urbano ( 2500-99,999 Hab);202;202720001007A;Preescolares
2022_20272015;2022_20272015_04;1;0;0;0;20;20 OAXACA;272;272 SAN MIGUEL PANIXTLAHUACA;Pacífico Sur;4;Mujer;0.0;;Igual;32738.0468159995;Urbano ( 2500-99,999 Hab);202;202720001007A;Preescolares
2022_20272025;2022_20272025_03;1;0;0;0;20;20 OAXACA;272;272 SAN MIGUEL PANIXTLAHUACA;Pacífico Sur;2;Hombre;64.0;;Igual;29324.4526161425;Urbano ( 2500-99,999 Hab);202;202720001007A;Preescolares
2022_20339023;2022_20339023_06;1;0;0;0;20;20 OAXACA;339;339 SAN PEDRO Y SAN PABLO TEPOSCOLULA;Pacífico Sur;4;Hombre;49.0;;Igual;31621.4211855121;Rural  ( <2500 Hab );201;2033900000028;Preescolares
2022_20515009;2022_20515009_05;1;0;0;0;20;20 OAXACA;515;515 SANTO DOMINGO TEHUANTEPEC;Pacífico Sur;1;Mujer;20.0;;Igual;39397.90091114;Urbano ( 2500-99,999 Hab);202;2051500010493;Preescolares
2022_21147014;2022_21147014_04;1;0;0;0;21;21 PUEBLA;147;147 SANTA INÉS AHUATEMPAN;Pacífico Sur;4;Hombre;28.0;;Igual;24256.4976609564;Rural  ( <2500 Hab );211;2114700000042;Preescolares
2022_21148020;2022_21148020_05;1;0;0;0;21;21 PUEBLA;148;148 SANTA ISABEL CHOLULA;Pacífico Sur;3;Hombre;46.0;;Igual;70336.2615999188;Urbano ( 2500-99,999 Hab);212;2114800040054;Preescolares
2022_21148024;2022_21148024_06;1;0;0;0;21;21 PUEBLA;148;148 SANTA ISABEL CHOLULA;Pacífico Sur;1;Hombre;;;Igual;70336.2615999188;Urbano ( 2500-99,999 Hab);212;2114800040054;Preescolares
2022_22001006;2022_22001006_04;1;0;0;0;22;22 QUERÉTARO;1;001 AMEALCO DE BONFIL;Centro Norte;3;Hombre;30.0;;Igual;20178.3878551429;Urbano ( 2500-99,999 Hab);222;2200100010108;Preescolares
2022_22001016;2022_22001016_03;1;0;0;0;22;22 QUERÉTARO;1;001 AMEALCO DE BONFIL;Centro Norte;2;Mujer;0.0;;Igual;36871.1811064663;Urbano ( 2500-99,999 Hab);222;2200100010108;Preescolares
2022_22004019;2022_22004019_06;1;0;0;0;22;22 QUERÉTARO;4;004 CADEREYTA DE MONTES;Centro Norte;2;Hombre;24.0;;Igual;16006.1467771808;Rural  ( <2500 Hab );221;2200400000241;Preescolares
2022_22004021;2022_22004021_04;1;0;0;0;22;22 QUERÉTARO;4;004 CADEREYTA DE MONTES;Centro Norte;3;Mujer;27.0;;Igual;21987.2037987084;Rural  ( <2500 Hab );221;2200400000241;Preescolares
